Type,Index,X,Y,Z,UV1_X,UV1_Y,UV2_X,UV2_Y,UV3_X,UV3_Y,Material,Group
Face,27,32,31,0.375,1.0,0.625,0.75,0.375,0.75,3,None
Face,37,36,35,0.375,0.25,0.625,0.0,0.375,0.0,3,None
Face,41,38,37,0.375,0.5,0.625,0.25,0.375,0.25,3,None
Face,39,42,41,0.375,0.75,0.625,0.5,0.375,0.5,3,None
Face,35,40,39,0.375,1.0,0.625,0.75,0.375,0.75,3,None
Face,45,44,43,0.375,0.25,0.625,0.0,0.375,0.0,3,None
Face,49,46,45,0.375,0.5,0.625,0.25,0.375,0.25,3,None
Face,47,50,49,0.375,0.75,0.625,0.5,0.375,0.5,3,None
Face,43,48,47,0.375,1.0,0.625,0.75,0.375,0.75,3,None
Face,58,53,54,0.375,1.0,0.625,0.75,0.375,0.75,5,None
Face,54,51,52,0.375,0.75,0.625,0.5,0.375,0.5,5,None
Face,52,55,56,0.375,0.5,0.625,0.25,0.375,0.25,5,None
Face,56,57,58,0.375,0.25,0.625,0.0,0.375,0.0,5,None
Face,57,51,53,0.625,0.0,0.625,0.5,0.625,0.75,5,None
Face,21,22,20,0.375,0.25,0.625,0.25,0.625,0.0,3,None
Face,25,26,22,0.375,0.5,0.625,0.5,0.625,0.25,3,None
Face,23,24,26,0.375,0.75,0.625,0.75,0.625,0.5,3,None
Face,19,20,24,0.375,1.0,0.625,1.0,0.625,0.75,3,None
Face,29,30,28,0.375,0.25,0.625,0.25,0.625,0.0,3,None
Face,33,34,30,0.375,0.5,0.625,0.5,0.625,0.25,3,None
Face,31,32,34,0.375,0.75,0.625,0.75,0.625,0.5,3,None
Face,27,28,32,0.375,1.0,0.625,1.0,0.625,0.75,3,None
Face,37,38,36,0.375,0.25,0.625,0.25,0.625,0.0,3,None
Face,41,42,38,0.375,0.5,0.625,0.5,0.625,0.25,3,None
Face,39,40,42,0.375,0.75,0.625,0.75,0.625,0.5,3,None
Face,35,36,40,0.375,1.0,0.625,1.0,0.625,0.75,3,None
Face,45,46,44,0.375,0.25,0.625,0.25,0.625,0.0,3,None
Face,49,50,46,0.375,0.5,0.625,0.5,0.625,0.25,3,None
Face,47,48,50,0.375,0.75,0.625,0.75,0.625,0.5,3,None
Face,43,44,48,0.375,1.0,0.625,1.0,0.625,0.75,3,None
Face,58,57,53,0.375,1.0,0.625,1.0,0.625,0.75,5,None
Face,54,53,51,0.375,0.75,0.625,0.75,0.625,0.5,5,None
Face,52,51,55,0.375,0.5,0.625,0.5,0.625,0.25,5,None
Face,56,55,57,0.375,0.25,0.625,0.25,0.625,0.0,5,None
Face,57,55,51,0.625,0.0,0.625,0.25,0.625,0.5,5,None
Vertex,0,1300,0,0,,,,,,,
Vertex,1,0,0,0,,,,,,,
Vertex,2,1900,0,0,,,,,,,
Vertex,3,1300,-600,0,,,,,,,
Vertex,4,0,-600,0,,,,,,,
Vertex,5,1900,-600,0,,,,,,,
Vertex,6,1300,-1200,0,,,,,,,
Vertex,7,1900,-1200,0,,,,,,,
Vertex,8,1300,0,100,,,,,,,
Vertex,9,0,0,100,,,,,,,
Vertex,10,1300,-600,100,,,,,,,
Vertex,11,0,-600,100,,,,,,,
Vertex,12,1900,-600,100,,,,,,,
Vertex,13,1300,-1200,100,,,,,,,
Vertex,14,1900,-1200,100,,,,,,,
Vertex,15,1300,0,300,,,,,,,
Vertex,16,1300,-600,300,,,,,,,
Vertex,17,1900,0,300,,,,,,,
Vertex,18,1900,-600,300,,,,,,,
Vertex,19,300,-200,0,,,,,,,
Vertex,20,300,-200,100,,,,,,,
Vertex,21,300,-250,0,,,,,,,
Vertex,22,300,-250,100,,,,,,,
Vertex,23,350,-200,0,,,,,,,
Vertex,24,350,-200,100,,,,,,,
Vertex,25,350,-250,0,,,,,,,
Vertex,26,350,-250,100,,,,,,,
Vertex,27,400,-300,0,,,,,,,
Vertex,28,400,-300,100,,,,,,,
Vertex,29,400,-350,0,,,,,,,
Vertex,30,400,-350,100,,,,,,,
Vertex,31,450,-300,0,,,,,,,
Vertex,32,450,-300,100,,,,,,,
Vertex,33,450,-350,0,,,,,,,
Vertex,34,450,-350,100,,,,,,,
Vertex,35,600,-100,0,,,,,,,
Vertex,36,600,-100,100,,,,,,,
Vertex,37,600,-150,0,,,,,,,
Vertex,38,600,-150,100,,,,,,,
Vertex,39,650,-100,0,,,,,,,
Vertex,40,650,-100,100,,,,,,,
Vertex,41,650,-150,0,,,,,,,
Vertex,42,650,-150,100,,,,,,,
Vertex,43,600,-300,0,,,,,,,
Vertex,44,600,-300,100,,,,,,,
Vertex,45,600,-350,0,,,,,,,
Vertex,46,600,-350,100,,,,,,,
Vertex,47,650,-300,0,,,,,,,
Vertex,48,650,-300,100,,,,,,,
Vertex,49,650,-350,0,,,,,,,
Vertex,50,650,-350,100,,,,,,,
Vertex,51,1650,-500,100,,,,,,,
Vertex,52,1650,-500,0,,,,,,,
Vertex,53,1650,-200,100,,,,,,,
Vertex,54,1650,-200,0,,,,,,,
Vertex,55,1600,-500,100,,,,,,,
Vertex,56,1600,-500,0,,,,,,,
Vertex,57,1600,-200,100,,,,,,,
Vertex,58,1600,-200,0,,,,,,,
Face,3,2,0,0.315819,0.684181,7.9e-05,0.99992,8e-05,0.684181,1,Floor
Face,3,7,5,0.315819,0.684181,0.631558,0.999921,0.315819,0.999921,1,Floor
Face,3,5,2,0.315819,0.684181,0.315819,0.999921,7.9e-05,0.99992,1,Floor
Face,3,6,7,0.315819,0.684181,0.631558,0.684181,0.631558,0.999921,1,Floor
Face,0,4,3,8e-05,0.684181,0.315819,8e-05,0.315819,0.684181,1,Floor
Face,4,0,1,0.315819,8e-05,8e-05,0.684181,8e-05,8e-05,1,Floor
Vertex,0,1300,0,0,,,,,,,
Vertex,1,0,0,0,,,,,,,
Vertex,2,1900,0,0,,,,,,,
Vertex,3,1300,-600,0,,,,,,,
Vertex,4,0,-600,0,,,,,,,
Vertex,5,1900,-600,0,,,,,,,
Vertex,6,1300,-1200,0,,,,,,,
Vertex,7,1900,-1200,0,,,,,,,
Vertex,8,1300,0,100,,,,,,,
Vertex,9,0,0,100,,,,,,,
Vertex,10,1300,-600,100,,,,,,,
Vertex,11,0,-600,100,,,,,,,
Vertex,12,1900,-600,100,,,,,,,
Vertex,13,1300,-1200,100,,,,,,,
Vertex,14,1900,-1200,100,,,,,,,
Vertex,15,1300,0,300,,,,,,,
Vertex,16,1300,-600,300,,,,,,,
Vertex,17,1900,0,300,,,,,,,
Vertex,18,1900,-600,300,,,,,,,
Vertex,19,300,-200,0,,,,,,,
Vertex,20,300,-200,100,,,,,,,
Vertex,21,300,-250,0,,,,,,,
Vertex,22,300,-250,100,,,,,,,
Vertex,23,350,-200,0,,,,,,,
Vertex,24,350,-200,100,,,,,,,
Vertex,25,350,-250,0,,,,,,,
Vertex,26,350,-250,100,,,,,,,
Vertex,27,400,-300,0,,,,,,,
Vertex,28,400,-300,100,,,,,,,
Vertex,29,400,-350,0,,,,,,,
Vertex,30,400,-350,100,,,,,,,
Vertex,31,450,-300,0,,,,,,,
Vertex,32,450,-300,100,,,,,,,
Vertex,33,450,-350,0,,,,,,,
Vertex,34,450,-350,100,,,,,,,
Vertex,35,600,-100,0,,,,,,,
Vertex,36,600,-100,100,,,,,,,
Vertex,37,600,-150,0,,,,,,,
Vertex,38,600,-150,100,,,,,,,
Vertex,39,650,-100,0,,,,,,,
Vertex,40,650,-100,100,,,,,,,
Vertex,41,650,-150,0,,,,,,,
Vertex,42,650,-150,100,,,,,,,
Vertex,43,600,-300,0,,,,,,,
Vertex,44,600,-300,100,,,,,,,
Vertex,45,600,-350,0,,,,,,,
Vertex,46,600,-350,100,,,,,,,
Vertex,47,650,-300,0,,,,,,,
Vertex,48,650,-300,100,,,,,,,
Vertex,49,650,-350,0,,,,,,,
Vertex,50,650,-350,100,,,,,,,
Vertex,51,1650,-500,100,,,,,,,
Vertex,52,1650,-500,0,,,,,,,
Vertex,53,1650,-200,100,,,,,,,
Vertex,54,1650,-200,0,,,,,,,
Vertex,55,1600,-500,100,,,,,,,
Vertex,56,1600,-500,0,,,,,,,
Vertex,57,1600,-200,100,,,,,,,
Vertex,58,1600,-200,0,,,,,,,
Vertex,59,1626,-794,75,,,,,,,
Vertex,60,1594,-794,75,,,,,,,
Vertex,61,1629,-794,71,,,,,,,
Vertex,62,1591,-794,71,,,,,,,
Vertex,63,1631,-796,67,,,,,,,
Vertex,64,1589,-796,67,,,,,,,
Vertex,65,1623,-793,66,,,,,,,
Vertex,66,1597,-793,66,,,,,,,
Vertex,67,1623,-792,70,,,,,,,
Vertex,68,1597,-792,70,,,,,,,
Vertex,69,1623,-793,74,,,,,,,
Vertex,70,1597,-793,74,,,,,,,
Vertex,71,1620,-793,75,,,,,,,
Vertex,72,1600,-793,75,,,,,,,
Vertex,73,1618,-793,72,,,,,,,
Vertex,74,1602,-793,72,,,,,,,
Vertex,75,1616,-794,69,,,,,,,
Vertex,76,1604,-794,69,,,,,,,
Vertex,77,1613,-799,74,,,,,,,
Vertex,78,1607,-799,74,,,,,,,
Vertex,79,1615,-797,76,,,,,,,
Vertex,80,1605,-797,76,,,,,,,
Vertex,81,1619,-795,78,,,,,,,
Vertex,82,1601,-795,78,,,,,,,
Vertex,83,1620,-798,80,,,,,,,
Vertex,84,1600,-798,80,,,,,,,
Vertex,85,1618,-801,80,,,,,,,
Vertex,86,1602,-801,80,,,,,,,
Vertex,87,1616,-804,79,,,,,,,
Vertex,88,1604,-804,79,,,,,,,
Vertex,89,1623,-807,80,,,,,,,
Vertex,90,1597,-807,80,,,,,,,
Vertex,91,1623,-803,81,,,,,,,
Vertex,92,1597,-803,81,,,,,,,
Vertex,93,1623,-799,80,,,,,,,
Vertex,94,1597,-799,80,,,,,,,
Vertex,95,1626,-798,79,,,,,,,
Vertex,96,1594,-798,79,,,,,,,
Vertex,97,1629,-802,79,,,,,,,
Vertex,98,1591,-802,79,,,,,,,
Vertex,99,1631,-806,77,,,,,,,
Vertex,100,1589,-806,77,,,,,,,
Vertex,101,1633,-802,71,,,,,,,
Vertex,102,1587,-802,71,,,,,,,
Vertex,103,1631,-799,74,,,,,,,
Vertex,104,1589,-799,74,,,,,,,
Vertex,105,1628,-796,77,,,,,,,
Vertex,106,1592,-796,77,,,,,,,
Vertex,107,1627,-798,80,,,,,,,
Vertex,108,1593,-798,80,,,,,,,
Vertex,109,1623,-799,81,,,,,,,
Vertex,110,1597,-799,81,,,,,,,
Vertex,111,1620,-797,81,,,,,,,
Vertex,112,1600,-797,81,,,,,,,
Vertex,113,1618,-795,78,,,,,,,
Vertex,114,1602,-795,78,,,,,,,
Vertex,115,1620,-792,76,,,,,,,
Vertex,116,1600,-792,76,,,,,,,
Vertex,117,1623,-794,78,,,,,,,
Vertex,118,1597,-794,78,,,,,,,
Vertex,119,1623,-792,74,,,,,,,
Vertex,120,1597,-792,74,,,,,,,
Vertex,121,1627,-793,75,,,,,,,
Vertex,122,1593,-793,75,,,,,,,
Vertex,123,1610,-802,81,,,,,,,
Vertex,124,1610,-798,81,,,,,,,
Vertex,125,1610,-773,51,,,,,,,
Vertex,126,1610,-781,62,,,,,,,
Vertex,127,1610,-784,66,,,,,,,
Vertex,128,1610,-770,49,,,,,,,
Vertex,129,1610,-805,77,,,,,,,
Vertex,130,1610,-810,80,,,,,,,
Vertex,131,1610,-848,59,,,,,,,
Vertex,132,1610,-847,42,,,,,,,
Vertex,133,1610,-834,30,,,,,,,
Vertex,134,1610,-809,31,,,,,,,
Vertex,135,1618,-790,60,,,,,,,
Vertex,136,1602,-790,60,,,,,,,
Vertex,137,1622,-783,54,,,,,,,
Vertex,138,1598,-783,54,,,,,,,
Vertex,139,1623,-776,47,,,,,,,
Vertex,140,1597,-776,47,,,,,,,
Vertex,141,1624,-772,40,,,,,,,
Vertex,142,1596,-772,40,,,,,,,
Vertex,143,1622,-771,39,,,,,,,
Vertex,144,1598,-771,39,,,,,,,
Vertex,145,1617,-770,39,,,,,,,
Vertex,146,1603,-770,39,,,,,,,
Vertex,147,1610,-769,39,,,,,,,
Vertex,148,1626,-792,60,,,,,,,
Vertex,149,1594,-792,60,,,,,,,
Vertex,150,1634,-795,63,,,,,,,
Vertex,151,1586,-795,63,,,,,,,
Vertex,152,1641,-802,66,,,,,,,
Vertex,153,1579,-802,66,,,,,,,
Vertex,154,1642,-806,77,,,,,,,
Vertex,155,1578,-806,77,,,,,,,
Vertex,156,1637,-806,79,,,,,,,
Vertex,157,1583,-806,79,,,,,,,
Vertex,158,1628,-808,84,,,,,,,
Vertex,159,1592,-808,84,,,,,,,
Vertex,160,1622,-811,90,,,,,,,
Vertex,161,1598,-811,90,,,,,,,
Vertex,162,1616,-809,89,,,,,,,
Vertex,163,1604,-809,89,,,,,,,
Vertex,164,1612,-803,83,,,,,,,
Vertex,165,1608,-803,83,,,,,,,
Vertex,166,1616,-800,81,,,,,,,
Vertex,167,1604,-800,81,,,,,,,
Vertex,168,1615,-798,78,,,,,,,
Vertex,169,1605,-798,78,,,,,,,
Vertex,170,1624,-792,69,,,,,,,
Vertex,171,1596,-792,69,,,,,,,
Vertex,172,1628,-794,69,,,,,,,
Vertex,173,1592,-794,69,,,,,,,
Vertex,174,1633,-798,72,,,,,,,
Vertex,175,1587,-798,72,,,,,,,
Vertex,176,1634,-801,75,,,,,,,
Vertex,177,1586,-801,75,,,,,,,
Vertex,178,1633,-802,78,,,,,,,
Vertex,179,1587,-802,78,,,,,,,
Vertex,180,1626,-803,81,,,,,,,
Vertex,181,1594,-803,81,,,,,,,
Vertex,182,1619,-802,83,,,,,,,
Vertex,183,1601,-802,83,,,,,,,
Vertex,184,1614,-771,50,,,,,,,
Vertex,185,1606,-771,50,,,,,,,
Vertex,186,1614,-769,47,,,,,,,
Vertex,187,1606,-769,47,,,,,,,
Vertex,188,1612,-768,45,,,,,,,
Vertex,189,1608,-768,45,,,,,,,
Vertex,190,1610,-768,45,,,,,,,
Vertex,191,1610,-785,65,,,,,,,
Vertex,192,1610,-787,66,,,,,,,
Vertex,193,1614,-786,66,,,,,,,
Vertex,194,1606,-786,66,,,,,,,
Vertex,195,1615,-784,64,,,,,,,
Vertex,196,1605,-784,64,,,,,,,
Vertex,197,1613,-783,62,,,,,,,
Vertex,198,1607,-783,62,,,,,,,
Vertex,199,1625,-791,67,,,,,,,
Vertex,200,1595,-791,67,,,,,,,
Vertex,201,1633,-795,68,,,,,,,
Vertex,202,1587,-795,68,,,,,,,
Vertex,203,1637,-799,71,,,,,,,
Vertex,204,1583,-799,71,,,,,,,
Vertex,205,1638,-803,77,,,,,,,
Vertex,206,1582,-803,77,,,,,,,
Vertex,207,1636,-802,80,,,,,,,
Vertex,208,1584,-802,80,,,,,,,
Vertex,209,1626,-803,86,,,,,,,
Vertex,210,1594,-803,86,,,,,,,
Vertex,211,1622,-805,89,,,,,,,
Vertex,212,1598,-805,89,,,,,,,
Vertex,213,1618,-804,89,,,,,,,
Vertex,214,1602,-804,89,,,,,,,
Vertex,215,1614,-799,84,,,,,,,
Vertex,216,1606,-799,84,,,,,,,
Vertex,217,1615,-786,69,,,,,,,
Vertex,218,1605,-786,69,,,,,,,
Vertex,219,1618,-779,57,,,,,,,
Vertex,220,1602,-779,57,,,,,,,
Vertex,221,1619,-773,50,,,,,,,
Vertex,222,1601,-773,50,,,,,,,
Vertex,223,1620,-771,46,,,,,,,
Vertex,224,1600,-771,46,,,,,,,
Vertex,225,1619,-769,43,,,,,,,
Vertex,226,1601,-769,43,,,,,,,
Vertex,227,1616,-769,42,,,,,,,
Vertex,228,1604,-769,42,,,,,,,
Vertex,229,1610,-768,42,,,,,,,
Vertex,230,1610,-792,71,,,,,,,
Vertex,231,1610,-795,76,,,,,,,
Vertex,232,1622,-803,82,,,,,,,
Vertex,233,1598,-803,82,,,,,,,
Vertex,234,1616,-794,74,,,,,,,
Vertex,235,1604,-794,74,,,,,,,
Vertex,236,1615,-795,76,,,,,,,
Vertex,237,1605,-795,76,,,,,,,
Vertex,238,1614,-772,51,,,,,,,
Vertex,239,1606,-772,51,,,,,,,
Vertex,240,1613,-778,58,,,,,,,
Vertex,241,1607,-778,58,,,,,,,
Vertex,242,1610,-778,58,,,,,,,
Vertex,243,1610,-782,61,,,,,,,
Vertex,244,1614,-782,63,,,,,,,
Vertex,245,1606,-782,63,,,,,,,
Vertex,246,1615,-783,65,,,,,,,
Vertex,247,1605,-783,65,,,,,,,
Vertex,248,1614,-786,67,,,,,,,
Vertex,249,1606,-786,67,,,,,,,
Vertex,250,1611,-786,67,,,,,,,
Vertex,251,1609,-786,67,,,,,,,
Vertex,252,1610,-783,67,,,,,,,
Vertex,253,1612,-785,68,,,,,,,
Vertex,254,1608,-785,68,,,,,,,
Vertex,255,1614,-784,67,,,,,,,
Vertex,256,1606,-784,67,,,,,,,
Vertex,257,1614,-782,66,,,,,,,
Vertex,258,1606,-782,66,,,,,,,
Vertex,259,1613,-782,65,,,,,,,
Vertex,260,1607,-782,65,,,,,,,
Vertex,261,1610,-781,64,,,,,,,
Vertex,262,1620,-787,56,,,,,,,
Vertex,263,1600,-787,56,,,,,,,
Vertex,264,1616,-785,62,,,,,,,
Vertex,265,1604,-785,62,,,,,,,
Vertex,266,1617,-783,61,,,,,,,
Vertex,267,1603,-783,61,,,,,,,
Vertex,268,1619,-789,58,,,,,,,
Vertex,269,1601,-789,58,,,,,,,
Vertex,270,1610,-769,45,,,,,,,
Vertex,271,1612,-769,45,,,,,,,
Vertex,272,1608,-769,45,,,,,,,
Vertex,273,1610,-772,47,,,,,,,
Vertex,274,1614,-773,48,,,,,,,
Vertex,275,1606,-773,48,,,,,,,
Vertex,276,1614,-771,45,,,,,,,
Vertex,277,1606,-771,45,,,,,,,
Vertex,278,1612,-771,44,,,,,,,
Vertex,279,1608,-771,44,,,,,,,
Vertex,280,1610,-770,44,,,,,,,
Vertex,281,1616,-795,77,,,,,,,
Vertex,282,1604,-795,77,,,,,,,
Vertex,283,1617,-794,75,,,,,,,
Vertex,284,1603,-794,75,,,,,,,
Vertex,285,1623,-801,81,,,,,,,
Vertex,286,1597,-801,81,,,,,,,
Vertex,287,1620,-801,82,,,,,,,
Vertex,288,1600,-801,82,,,,,,,
Vertex,289,1626,-800,81,,,,,,,
Vertex,290,1594,-800,81,,,,,,,
Vertex,291,1631,-801,78,,,,,,,
Vertex,292,1589,-801,78,,,,,,,
Vertex,293,1632,-799,76,,,,,,,
Vertex,294,1588,-799,76,,,,,,,
Vertex,295,1632,-797,73,,,,,,,
Vertex,296,1588,-797,73,,,,,,,
Vertex,297,1628,-794,72,,,,,,,
Vertex,298,1592,-794,72,,,,,,,
Vertex,299,1624,-792,71,,,,,,,
Vertex,300,1596,-792,71,,,,,,,
Vertex,301,1618,-792,74,,,,,,,
Vertex,302,1602,-792,74,,,,,,,
Vertex,303,1617,-797,79,,,,,,,
Vertex,304,1603,-797,79,,,,,,,
Vertex,305,1618,-799,81,,,,,,,
Vertex,306,1602,-799,81,,,,,,,
Vertex,307,1619,-799,80,,,,,,,
Vertex,308,1601,-799,80,,,,,,,
Vertex,309,1617,-798,78,,,,,,,
Vertex,310,1603,-798,78,,,,,,,
Vertex,311,1619,-793,73,,,,,,,
Vertex,312,1601,-793,73,,,,,,,
Vertex,313,1624,-793,72,,,,,,,
Vertex,314,1596,-793,72,,,,,,,
Vertex,315,1627,-794,72,,,,,,,
Vertex,316,1593,-794,72,,,,,,,
Vertex,317,1631,-798,73,,,,,,,
Vertex,318,1589,-798,73,,,,,,,
Vertex,319,1631,-800,75,,,,,,,
Vertex,320,1589,-800,75,,,,,,,
Vertex,321,1630,-801,77,,,,,,,
Vertex,322,1590,-801,77,,,,,,,
Vertex,323,1626,-800,80,,,,,,,
Vertex,324,1594,-800,80,,,,,,,
Vertex,325,1621,-800,81,,,,,,,
Vertex,326,1599,-800,81,,,,,,,
Vertex,327,1618,-795,74,,,,,,,
Vertex,328,1602,-795,74,,,,,,,
Vertex,329,1617,-796,76,,,,,,,
Vertex,330,1603,-796,76,,,,,,,
Vertex,331,1614,-806,78,,,,,,,
Vertex,332,1606,-806,78,,,,,,,
Vertex,333,1617,-811,84,,,,,,,
Vertex,334,1603,-811,84,,,,,,,
Vertex,335,1623,-812,84,,,,,,,
Vertex,336,1597,-812,84,,,,,,,
Vertex,337,1628,-810,79,,,,,,,
Vertex,338,1592,-810,79,,,,,,,
Vertex,339,1635,-809,75,,,,,,,
Vertex,340,1585,-809,75,,,,,,,
Vertex,341,1640,-809,73,,,,,,,
Vertex,342,1580,-809,73,,,,,,,
Vertex,343,1639,-804,64,,,,,,,
Vertex,344,1581,-804,64,,,,,,,
Vertex,345,1633,-799,61,,,,,,,
Vertex,346,1587,-799,61,,,,,,,
Vertex,347,1626,-795,60,,,,,,,
Vertex,348,1594,-795,60,,,,,,,
Vertex,349,1610,-826,81,,,,,,,
Vertex,350,1610,-838,74,,,,,,,
Vertex,351,1610,-823,27,,,,,,,
Vertex,352,1610,-793,43,,,,,,,
Vertex,353,1610,-772,36,,,,,,,
Vertex,354,1610,-780,38,,,,,,,
Vertex,355,1610,-786,43,,,,,,,
Vertex,356,1610,-790,45,,,,,,,
Vertex,357,1642,-815,58,,,,,,,
Vertex,358,1578,-815,58,,,,,,,
Vertex,359,1642,-820,57,,,,,,,
Vertex,360,1578,-820,57,,,,,,,
Vertex,361,1639,-829,45,,,,,,,
Vertex,362,1581,-829,45,,,,,,,
Vertex,363,1627,-840,43,,,,,,,
Vertex,364,1593,-840,43,,,,,,,
Vertex,365,1638,-807,51,,,,,,,
Vertex,366,1582,-807,51,,,,,,,
Vertex,367,1632,-811,42,,,,,,,
Vertex,368,1588,-811,42,,,,,,,
