1
555
1638	-807	51
1582	-807	51
1632	-811	42
1588	-811	42
1634	-821	38
1586	-821	38
1623	-829	34
1597	-829	34
1619	-790	51
1601	-790	51
1617	-792	46
1603	-792	46
1621	-781	41
1599	-781	41
1619	-786	47
1601	-786	47
1622	-775	36
1598	-775	36
1615	-780	40
1605	-780	40
1615	-786	45
1605	-786	45
1616	-773	37
1604	-773	37
1618	-791	54
1602	-791	54
1618	-792	56
1602	-792	56
1618	-792	59
1602	-792	59
1618	-795	44
1602	-795	44
1621	-809	35
1599	-809	35
1623	-820	32
1597	-820	32
1627	-843	63
1593	-843	63
1627	-837	73
1593	-837	73
1627	-826	79
1593	-826	79
1627	-812	75
1593	-812	75
1637	-812	70
1583	-812	70
1634	-815	69
1586	-815	69
1634	-827	70
1586	-827	70
1640	-822	68
1580	-822	68
1640	-829	63
1580	-829	63
1634	-835	65
1586	-835	65
1634	-840	56
1586	-840	56
1640	-834	55
1580	-834	55
1633	-834	43
1587	-834	43
1628	-825	36
1592	-825	36
1641	-824	53
1579	-824	53
1625	-802	49
1595	-802	49
1626	-810	39
1594	-810	39
1643	-827	55
1577	-827	55
1639	-810	43
1581	-810	43
1649	-816	39
1571	-816	39
1658	-823	40
1562	-823	40
1661	-830	47
1559	-830	47
1656	-835	52
1564	-835	52
1648	-831	54
1572	-831	54
1648	-829	53
1572	-829	53
1655	-832	51
1565	-832	51
1657	-828	47
1563	-828	47
1655	-823	41
1565	-823	41
1649	-817	41
1571	-817	41
1641	-812	45
1579	-812	45
1645	-825	54
1575	-825	54
1645	-826	50
1575	-826	50
1643	-815	44
1577	-815	44
1649	-820	40
1571	-820	40
1655	-824	41
1565	-824	41
1656	-828	45
1564	-828	45
1654	-831	48
1566	-831	48
1648	-829	50
1572	-829	50
1642	-823	52
1578	-823	52
1641	-822	47
1579	-822	47
1638	-820	45
1582	-820	45
1641	-820	45
1579	-820	45
1642	-818	43
1578	-818	43
1640	-817	42
1580	-817	42
1637	-812	48
1583	-812	48
1637	-814	45
1583	-814	45
1637	-816	46
1583	-816	46
1640	-821	50
1580	-821	50
1643	-823	49
1577	-823	49
1643	-825	48
1577	-825	48
1640	-818	41
1580	-818	41
1642	-819	42
1578	-819	42
1641	-821	44
1579	-821	44
1639	-821	44
1581	-821	44
1642	-823	46
1578	-823	46
1649	-830	48
1571	-830	48
1655	-832	46
1565	-832	46
1657	-829	43
1563	-829	43
1655	-825	39
1565	-825	39
1649	-821	39
1571	-821	39
1643	-817	43
1577	-817	43
1646	-827	49
1574	-827	49
1643	-822	44
1577	-822	44
1645	-821	43
1575	-821	43
1647	-823	44
1572	-823	44
1646	-824	45
1574	-824	45
1648	-826	46
1572	-826	46
1650	-825	45
1570	-825	45
1652	-826	45
1568	-826	45
1651	-828	47
1569	-828	47
1648	-834	49
1572	-834	49
1657	-837	48
1563	-837	48
1661	-831	45
1559	-831	45
1659	-826	37
1561	-826	37
1649	-821	35
1571	-821	35
1640	-815	38
1580	-815	38
1642	-830	50
1578	-830	50

1053
8	11	9	1
10	18	12	1
12	13	10	1
3	13	6	1
4	10	3	1
0	9	1	1
6	14	7	1
17	15	8	1
7	12	5	1
15	18	16	4
8	16	10	1
2	5	12	1
8	10	11	1
10	16	18	1
12	14	13	1
3	10	13	1
4	11	10	1
0	8	9	1
6	13	14	1
0	2	8	1
2	17	8	1
7	14	12	1
15	17	18	4
8	15	16	1
12	18	17	1
17	2	12	1
4	9	11	1
4	1	9	1
21	20	19	3
25	22	21	3
23	26	25	3
19	24	23	3
29	28	27	3
33	30	29	3
31	34	33	3
27	32	31	3
37	36	35	3
41	38	37	3
39	42	41	3
35	40	39	3
45	44	43	3
49	46	45	3
47	50	49	3
43	48	47	3
58	53	54	5
54	51	52	5
52	55	56	5
56	57	58	5
57	51	53	5
21	22	20	3
25	26	22	3
23	24	26	3
19	20	24	3
29	30	28	3
33	34	30	3
31	32	34	3
27	28	32	3
37	38	36	3
41	42	38	3
39	40	42	3
35	36	40	3
45	46	44	3
49	50	46	3
47	48	50	3
43	44	48	3
58	57	53	5
54	53	51	5
52	51	55	5
56	55	57	5
57	55	51	5
3	2	0	1
3	7	5	1
3	5	2	1
3	6	7	1
0	4	3	1
4	0	1	1
105	103	61	2
62	104	106	2
103	101	63	2
64	102	104	2
61	63	65	2
66	64	62	2
59	61	67	2
68	62	60	2
69	67	73	2
74	68	70	2
67	65	75	2
76	66	68	2
79	73	75	2
80	78	76	2
81	71	73	2
82	80	74	2
81	79	85	2
86	80	82	2
85	79	77	2
86	88	78	2
91	85	87	2
92	90	88	2
93	83	85	2
94	92	86	2
95	93	91	2
96	98	92	2
97	91	89	2
98	100	90	2
103	97	99	2
104	102	100	2
105	95	97	2
106	104	98	2
95	105	105	2
96	108	106	2
93	95	107	2
94	110	108	2
83	93	109	2
84	112	110	2
81	83	111	2
82	114	112	2
81	113	115	2
116	114	82	2
71	115	119	2
120	116	72	2
69	119	121	2
122	120	70	2
59	121	105	2
106	122	60	2
117	105	121	2
106	118	122	2
119	117	121	2
118	120	122	2
117	119	115	2
120	118	116	2
117	115	113	2
116	118	114	2
117	113	111	2
114	118	112	2
117	111	109	2
112	118	110	2
117	109	107	2
110	118	108	2
117	107	105	2
108	118	106	2
227	145	147	2
228	229	147	2
225	143	145	2
226	228	146	2
141	143	225	2
226	144	142	2
139	141	223	2
224	142	140	2
137	139	221	2
222	140	138	2
135	217	199	2
200	218	136	2
150	148	199	2
151	202	200	2
150	201	203	2
204	202	151	2
154	152	203	2
155	206	204	2
156	154	205	2
157	208	206	2
158	156	207	2
159	210	208	2
158	209	211	2
212	210	159	2
162	160	211	2
163	214	212	2
164	162	213	2
165	216	214	2
123	164	215	2
123	124	216	2
182	166	215	2
183	214	216	2
182	213	211	2
212	214	183	2
209	180	232	2
210	212	233	2
207	178	180	2
208	210	181	2
205	176	178	2
206	208	179	2
203	174	176	2
204	206	177	2
201	172	174	2
202	204	175	2
199	170	172	2
200	202	173	2
73	170	199	2
200	171	74	2
73	217	230	2
230	218	74	2
215	166	168	2
216	124	169	2
168	236	231	2
231	237	169	2
234	230	231	2
235	237	231	2
188	227	229	2
229	228	189	2
186	225	227	2
228	226	187	2
186	184	223	2
187	226	224	2
219	221	238	2
239	222	220	2
184	238	221	2
222	239	185	2
243	197	240	2
243	242	241	2
240	238	125	2
241	242	125	2
184	128	125	2
185	239	125	2
195	197	244	2
245	198	196	2
248	193	195	2
249	247	196	2
250	192	193	2
251	249	194	2
127	191	192	2
127	251	192	2
197	243	126	2
198	245	126	2
244	126	261	2
245	260	261	2
127	250	253	2
254	251	127	2
250	248	255	2
256	249	251	2
255	248	246	2
256	258	247	2
246	244	259	2
260	245	247	2
257	252	253	2
258	256	254	2
252	257	259	2
260	258	252	2
192	230	217	2
218	230	192	2
193	217	264	2
265	218	194	2
197	195	264	2
198	267	265	2
240	197	266	2
241	220	267	2
262	137	219	2
263	267	220	2
268	262	266	2
269	265	267	2
135	268	264	2
265	269	136	2
128	184	184	2
128	128	185	2
186	186	184	2
185	187	187	2
188	271	186	2
187	272	189	2
190	270	271	2
272	270	190	2
271	270	280	2
272	279	280	2
271	278	276	2
277	279	272	2
186	276	274	2
275	277	187	2
128	184	274	2
128	273	275	2
273	274	278	2
279	275	273	2
274	276	278	2
277	275	279	2
236	281	283	2
284	282	237	2
168	303	281	2
282	304	169	2
168	166	305	2
169	304	306	2
73	234	283	2
74	302	284	2
73	301	299	2
300	302	74	2
170	299	297	2
298	300	171	2
172	297	295	2
296	298	173	2
174	295	293	2
294	296	175	2
178	176	293	2
179	292	294	2
180	178	291	2
181	290	292	2
180	289	285	2
286	290	181	2
232	285	287	2
288	286	233	2
182	287	305	2
306	288	183	2
287	325	307	2
308	326	288	2
285	285	325	2
326	286	286	2
285	289	323	2
286	286	324	2
289	291	321	2
290	324	322	2
293	319	321	2
322	320	294	2
293	295	317	2
294	320	318	2
297	315	317	2
318	316	298	2
297	299	313	2
298	316	314	2
299	301	311	2
300	314	312	2
283	327	311	2
312	328	284	2
305	307	309	2
310	308	306	2
303	309	329	2
330	310	304	2
281	329	327	2
328	330	282	2
123	129	331	2
332	129	123	2
164	331	333	2
334	332	165	2
160	162	333	2
161	336	334	2
158	160	335	2
159	338	336	2
156	158	337	2
157	340	338	2
156	339	341	2
342	340	157	2
152	154	341	2
153	344	342	2
152	343	345	2
346	344	153	2
150	345	347	2
348	346	151	2
356	355	385	2
356	376	386	2
355	354	383	2
355	386	384	2
354	353	387	2
354	384	388	2
145	387	353	2
353	388	146	2
143	381	387	2
388	382	144	2
141	377	381	2
382	378	142	2
139	379	377	2
378	380	140	2
377	379	385	2
386	380	378	2
381	377	383	2
382	388	384	2
379	373	375	2
380	386	376	2
137	373	379	2
380	374	138	2
389	262	268	2
390	392	269	2
373	137	262	2
374	390	263	2
268	135	393	2
269	392	394	2
393	135	148	2
394	348	149	2
371	133	351	2
372	400	351	2
399	351	134	2
400	398	134	2
134	352	395	2
396	352	134	2
352	356	375	2
376	356	352	2
375	373	389	2
376	396	390	2
343	357	365	2
366	358	344	2
363	132	133	2
364	372	133	2
405	349	350	2
406	404	350	2
350	131	401	2
402	131	350	2
131	132	363	2
364	132	131	2
339	411	409	2
410	412	340	2
411	413	415	2
416	414	412	2
413	419	417	2
418	420	414	2
419	421	423	2
424	422	420	2
425	361	423	2
426	422	424	2
363	425	421	2
422	426	364	2
401	421	419	2
420	422	402	2
403	419	413	2
414	420	404	2
405	413	411	2
412	414	406	2
339	337	407	2
340	412	408	2
407	130	349	2
408	406	349	2
333	331	337	2
334	336	338	2
331	130	407	2
408	130	332	2
129	130	331	2
130	129	332	2
343	341	409	2
344	358	410	2
357	409	415	2
416	410	358	2
359	415	417	2
418	416	360	2
423	361	429	2
424	418	430	2
397	395	431	2
398	434	432	2
431	365	367	2
432	434	368	2
345	365	431	2
432	366	346	2
347	431	389	2
390	432	348	2
389	431	395	2
432	390	396	2
347	391	393	2
392	348	394	2
369	361	425	2
370	428	426	2
425	363	371	2
426	428	372	2
433	367	369	2
434	428	370	2
399	397	433	2
400	428	434	2
371	399	427	2
400	372	428	2
435	447	449	2
436	462	450	2
447	445	451	2
452	446	448	2
451	445	443	2
452	454	444	2
453	443	441	2
454	456	442	2
455	441	439	2
456	458	440	2
439	437	459	2
460	438	440	2
457	459	465	2
466	460	458	2
455	457	467	2
468	458	456	2
471	453	455	2
472	470	456	2
473	451	453	2
474	472	454	2
475	449	451	2
476	474	452	2
449	475	463	2
464	476	450	2
367	365	489	2
368	492	490	2
437	367	491	2
438	460	492	2
357	359	489	2
490	360	358	2
429	435	461	2
462	436	430	2
459	491	487	2
488	492	460	2
493	485	487	2
494	492	488	2
481	483	485	2
486	484	482	2
495	479	481	2
496	494	482	2
495	477	497	2
496	480	498	2
477	461	463	2
478	498	464	2
495	359	429	2
496	478	430	2
489	359	495	2
490	494	496	2
489	493	491	2
494	490	492	2
463	523	499	2
500	524	464	2
479	497	499	2
480	510	500	2
479	509	507	2
508	510	480	2
483	481	507	2
484	506	508	2
485	483	505	2
486	504	506	2
485	503	501	2
502	504	486	2
487	501	521	2
522	502	488	2
475	511	523	2
524	512	476	2
473	513	511	2
512	514	474	2
471	515	513	2
514	516	472	2
471	469	517	2
472	516	518	2
469	467	519	2
470	518	520	2
467	465	521	2
468	520	522	2
503	505	525	2
504	528	526	2
527	525	531	2
528	530	532	2
531	533	535	2
536	534	532	2
535	533	539	2
536	538	540	2
511	539	533	2
534	540	512	2
531	499	523	2
532	534	524	2
509	499	531	2
510	526	532	2
505	507	509	2
510	508	506	2
521	501	503	2
522	528	504	2
519	521	527	2
528	522	520	2
535	517	519	2
536	530	520	2
537	515	517	2
538	536	518	2
513	515	537	2
538	516	514	2
511	513	539	2
514	512	540	2
439	549	551	2
552	550	440	2
441	547	549	2
550	548	442	2
441	443	545	2
442	548	546	2
443	445	543	2
444	546	544	2
445	447	541	2
446	544	542	2
447	435	553	2
448	542	554	2
549	541	553	2
550	552	554	2
541	549	547	2
548	550	542	2
543	547	545	2
548	544	546	2
429	361	553	2
430	436	554	2
361	369	551	2
552	370	362	2
367	437	551	2
552	438	368	2
105	61	59	2
62	106	60	2
103	63	61	2
64	104	62	2
61	65	67	2
66	62	68	2
59	67	69	2
68	60	70	2
69	73	71	2
74	70	72	2
67	75	73	2
76	68	74	2
79	75	77	2
80	76	74	2
81	73	79	2
82	74	72	2
81	85	83	2
86	82	84	2
85	77	87	2
86	78	80	2
91	87	89	2
92	88	86	2
93	85	91	2
94	86	84	2
95	91	97	2
96	92	94	2
97	89	99	2
98	90	92	2
103	99	101	2
104	100	98	2
105	97	103	2
106	98	96	2
95	105	107	2
96	106	106	2
93	107	109	2
94	108	96	2
83	109	111	2
84	110	94	2
81	111	113	2
82	112	84	2
81	115	71	2
116	82	72	2
71	119	69	2
120	72	70	2
69	121	59	2
122	70	60	2
59	105	105	2
106	60	106	2
227	147	229	2
228	147	146	2
225	145	227	2
226	146	144	2
141	225	223	2
226	142	224	2
139	223	221	2
224	140	222	2
137	221	219	2
222	138	220	2
135	199	148	2
200	136	149	2
150	199	201	2
151	200	149	2
150	203	152	2
204	151	153	2
154	203	205	2
155	204	153	2
156	205	207	2
157	206	155	2
158	207	209	2
159	208	157	2
158	211	160	2
212	159	161	2
162	211	213	2
163	212	161	2
164	213	215	2
165	214	163	2
123	215	124	2
123	216	165	2
182	215	213	2
183	216	167	2
182	211	232	2
212	183	233	2
209	232	211	2
210	233	181	2
207	180	209	2
208	181	179	2
205	178	207	2
206	179	177	2
203	176	205	2
204	177	175	2
201	174	203	2
202	175	173	2
199	172	201	2
200	173	171	2
73	199	217	2
200	74	218	2
73	230	234	2
230	74	235	2
215	168	124	2
216	169	167	2
168	231	124	2
231	169	124	2
234	231	236	2
235	231	230	2
188	229	190	2
229	189	190	2
186	227	188	2
228	187	189	2
186	223	225	2
187	224	185	2
219	238	240	2
239	220	241	2
184	221	223	2
222	185	224	2
243	240	242	2
243	241	198	2
240	125	242	2
241	125	239	2
184	125	238	2
185	125	128	2
195	244	246	2
245	196	247	2
248	195	246	2
249	196	194	2
250	193	248	2
251	194	192	2
127	192	250	2
197	126	244	2
198	126	243	2
244	261	259	2
245	261	126	2
127	253	252	2
254	127	252	2
250	255	253	2
256	251	254	2
255	246	257	2
256	247	249	2
246	259	257	2
260	247	258	2
257	253	255	2
258	254	252	2
252	259	261	2
260	252	261	2
192	217	193	2
218	192	194	2
193	264	195	2
265	194	196	2
197	264	266	2
198	265	196	2
240	266	219	2
241	267	198	2
262	219	266	2
263	220	138	2
268	266	264	2
269	267	263	2
135	264	217	2
265	136	218	2
128	184	128	2
128	185	185	2
186	184	184	2
185	187	185	2
188	186	186	2
187	189	187	2
190	271	188	2
272	190	189	2
271	280	278	2
272	280	270	2
271	276	186	2
277	272	187	2
186	274	184	2
275	187	185	2
128	274	273	2
128	275	185	2
273	278	280	2
279	273	280	2
236	283	234	2
284	237	235	2
168	281	236	2
282	169	237	2
168	305	303	2
169	306	167	2
73	283	301	2
74	284	235	2
73	299	170	2
300	74	171	2
170	297	172	2
298	171	173	2
172	295	174	2
296	173	175	2
174	293	176	2
294	175	177	2
178	293	291	2
179	294	177	2
180	291	289	2
181	292	179	2
180	285	232	2
286	181	233	2
232	287	182	2
288	233	183	2
182	305	166	2
306	183	167	2
287	307	305	2
308	288	306	2
285	325	287	2
326	286	288	2
285	323	285	2
286	324	290	2
289	321	323	2
290	322	292	2
293	321	291	2
322	294	292	2
293	317	319	2
294	318	296	2
297	317	295	2
318	298	296	2
297	313	315	2
298	314	300	2
299	311	313	2
300	312	302	2
283	311	301	2
312	284	302	2
305	309	303	2
310	306	304	2
303	329	281	2
330	304	282	2
281	327	283	2
328	282	284	2
123	331	164	2
332	123	165	2
164	333	162	2
334	165	163	2
160	333	335	2
161	334	163	2
158	335	337	2
159	336	161	2
156	337	339	2
157	338	159	2
156	341	154	2
342	157	155	2
152	341	343	2
153	342	155	2
152	345	150	2
346	153	151	2
150	347	148	2
348	151	149	2
356	385	375	2
356	386	355	2
355	383	385	2
355	384	354	2
354	387	383	2
354	388	353	2
145	353	147	2
353	146	147	2
143	387	145	2
388	144	146	2
141	381	143	2
382	142	144	2
139	377	141	2
378	140	142	2
377	385	383	2
386	378	384	2
381	383	387	2
382	384	378	2
379	375	385	2
380	376	374	2
137	379	139	2
380	138	140	2
389	268	391	2
390	269	263	2
373	262	389	2
374	263	138	2
268	393	391	2
269	394	136	2
393	148	347	2
394	149	136	2
371	351	399	2
372	351	133	2
399	134	397	2
400	134	351	2
134	395	397	2
396	134	398	2
352	375	395	2
376	352	396	2
375	389	395	2
376	390	374	2
343	365	345	2
366	344	346	2
363	133	371	2
364	133	132	2
405	350	403	2
406	350	349	2
350	401	403	2
402	350	404	2
131	363	401	2
364	131	402	2
339	409	341	2
410	340	342	2
411	415	409	2
416	412	410	2
413	417	415	2
418	414	416	2
419	423	417	2
424	420	418	2
425	423	421	2
426	424	362	2
363	421	401	2
422	364	402	2
401	419	403	2
420	402	404	2
403	413	405	2
414	404	406	2
405	411	407	2
412	406	408	2
339	407	411	2
340	408	338	2
407	349	405	2
408	349	130	2
333	337	335	2
334	338	332	2
331	407	337	2
408	332	338	2
343	409	357	2
344	410	342	2
357	415	359	2
416	358	360	2
359	417	429	2
418	360	430	2
423	429	417	2
424	430	362	2
397	431	433	2
398	432	396	2
431	367	433	2
432	368	366	2
345	431	347	2
432	346	348	2
347	389	391	2
390	348	392	2
369	425	427	2
370	426	362	2
425	371	427	2
426	372	364	2
433	369	427	2
434	370	368	2
399	433	427	2
400	434	398	2
435	449	461	2
436	450	448	2
447	451	449	2
452	448	450	2
451	443	453	2
452	444	446	2
453	441	455	2
454	442	444	2
455	439	457	2
456	440	442	2
439	459	457	2
460	440	458	2
457	465	467	2
466	458	468	2
455	467	469	2
468	456	470	2
471	455	469	2
472	456	454	2
473	453	471	2
474	454	452	2
475	451	473	2
476	452	450	2
449	463	461	2
464	450	462	2
367	489	491	2
368	490	366	2
437	491	459	2
438	492	368	2
357	489	365	2
490	358	366	2
429	461	477	2
462	430	478	2
459	487	465	2
488	460	466	2
493	487	491	2
494	488	486	2
481	485	493	2
486	482	494	2
495	481	493	2
496	482	480	2
495	497	479	2
496	498	478	2
477	463	497	2
478	464	462	2
495	429	477	2
496	430	360	2
489	495	493	2
490	496	360	2
463	499	497	2
500	464	498	2
479	499	509	2
480	500	498	2
479	507	481	2
508	480	482	2
483	507	505	2
484	508	482	2
485	505	503	2
486	506	484	2
485	501	487	2
502	486	488	2
487	521	465	2
522	488	466	2
475	523	463	2
524	476	464	2
473	511	475	2
512	474	476	2
471	513	473	2
514	472	474	2
471	517	515	2
472	518	470	2
469	519	517	2
470	520	468	2
467	521	519	2
468	522	466	2
503	525	527	2
504	526	506	2
527	531	529	2
528	532	526	2
531	535	529	2
536	532	530	2
535	539	537	2
536	540	534	2
511	533	523	2
534	512	524	2
531	523	533	2
532	524	500	2
509	531	525	2
510	532	500	2
505	509	525	2
510	506	526	2
521	503	527	2
522	504	502	2
519	527	529	2
528	520	530	2
535	519	529	2
536	520	518	2
537	517	535	2
538	518	516	2
513	537	539	2
538	514	540	2
439	551	437	2
552	440	438	2
441	549	439	2
550	442	440	2
441	545	547	2
442	546	444	2
443	543	545	2
444	544	446	2
445	541	543	2
446	542	448	2
447	553	541	2
448	554	436	2
549	553	551	2
550	554	542	2
541	547	543	2
548	542	544	2
429	553	435	2
430	554	362	2
361	551	553	2
552	362	554	2
367	551	369	2
552	368	370	2
54	56	58	4
19	25	21	3
27	33	29	3
35	41	37	3
43	49	45	3
54	52	56	4
19	23	25	3
27	31	33	3
35	39	41	3
43	47	49	3

6
3	2	0	1
3	7	5	1
3	5	2	1
3	6	7	1
0	4	3	1
4	0	1	1

10
54	56	58	4
19	25	21	3
27	33	29	3
35	41	37	3
43	49	45	3
54	52	56	4
19	23	25	3
27	31	33	3
35	39	41	3
43	47	49	3

